kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
6584273,K03287.01,Kepler-1457 b,CONFIRMED,CANDIDATE,0.949,0,0,0,0,51.1104797,143.77855,0.029,7.712,330.0,1.6,478.0,12.38,21.9,1,q1_q17_dr25_tce,5968.0,4.534,0.881,283.7706,42.027241,14.06
5768816,K03288.01,Kepler-1458 b,CONFIRMED,CANDIDATE,0.834,0,0,0,0,47.9869119,160.65401,0.873,5.342,859.3,3.35,493.0,14.01,25.7,1,q1_q17_dr25_tce,5641.0,4.408,0.981,283.21161,41.038059,14.19
9447166,K03296.01,Kepler-1459 b,CONFIRMED,CANDIDATE,0.956,0,0,0,0,62.869463,166.0137,0.954,6.842,341.7,1.96,349.0,3.51,16.2,1,q1_q17_dr25_tce,4762.0,4.535,0.781,282.42303,46.014019,14.591
8151055,K03298.01,Kepler-1460 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,29.9632816,149.94353,0.855,2.6,893.2,2.24,391.0,5.55,17.7,1,q1_q17_dr25_tce,4463.0,4.623,0.638,285.5578,44.010792,15.947
7510820,K03303.01,Kepler-1461 b,CONFIRMED,CANDIDATE,0.979,0,0,0,0,29.3493852,148.46564,0.75,4.313,659.2,2.02,451.0,9.81,20.3,1,q1_q17_dr25_tce,4987.0,4.613,0.722,285.83047,43.198391,15.689
6880517,K03305.01,Kepler-1462 b,CONFIRMED,CANDIDATE,0.97,0,0,0,0,65.6491001,174.79319,0.038,7.298,983.9,2.52,390.0,5.48,20.5,1,q1_q17_dr25_tce,5436.0,4.573,0.819,296.39752,42.396919,15.858
6615511,K03306.01,Kepler-1463 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,25.1593389,153.0404,0.035,5.198,358.1,1.76,619.0,34.7,13.1,1,q1_q17_dr25_tce,5973.0,4.506,0.935,294.4873,42.00692,15.759
3632089,K03308.01,Kepler-1464 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.7787564,136.76929,0.29,8.093,262.0,1.5,564.0,23.96,25.9,1,q1_q17_dr25_tce,5638.0,4.391,0.928,287.23569,38.754162,14.159
3632089,K03308.02,Kepler-1464 c,CONFIRMED,CANDIDATE,0.96,0,0,0,0,5.32784157,133.55005,0.116,4.696,87.2,0.86,1023.0,259.32,15.9,2,q1_q17_dr25_tce,5638.0,4.391,0.928,287.23569,38.754162,14.159
12735830,K03311.01,Kepler-1465 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.827649,134.59995,0.785,1.639,520.0,4.98,668.0,47.21,16.4,1,q1_q17_dr25_tce,4774.0,3.838,1.954,289.81934,51.90485,14.41
8554701,K03315.01,Kepler-1466 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,31.1748311,159.10049,0.016,3.79,200.2,1.31,585.0,27.62,17.0,1,q1_q17_dr25_tce,6086.0,4.511,0.921,289.83121,44.609859,13.926
9031209,K03316.01,Kepler-1467 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,47.0568476,161.05864,0.027,5.2232,1531.2,2.84,411.0,6.72,38.0,1,q1_q17_dr25_tce,5288.0,4.613,0.74,295.04855,45.342682,15.549
8331612,K03318.01,Kepler-1915 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,13.8353959,134.3082,0.94,4.961,818.0,3.78,809.0,101.05,10.3,1,q1_q17_dr25_tce,6020.0,4.403,1.057,301.27869,44.25053,15.842
5965819,K03319.01,Kepler-1468 d,CONFIRMED,CANDIDATE,0.987,0,0,0,0,19.5906103,144.65969,0.529,6.745,297.0,2.64,819.0,106.48,24.9,2,q1_q17_dr25_tce,5794.0,4.118,1.496,293.51984,41.277409,15.024
5965819,K03319.02,Kepler-1468 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,8.23983041,137.75528,0.012,5.619,251.0,2.35,1093.0,338.17,29.4,1,q1_q17_dr25_tce,5794.0,4.118,1.496,293.51984,41.277409,15.024
5965819,K03319.03,Kepler-1468 c,CONFIRMED,CANDIDATE,0.986,0,0,0,0,3.54553077,132.37486,0.143,4.143,119.2,1.62,1448.0,1039.47,18.1,3,q1_q17_dr25_tce,5794.0,4.118,1.496,293.51984,41.277409,15.024
4271474,K03324.01,Kepler-1469 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.8634638,145.2419,0.502,3.542,871.0,2.37,551.0,21.77,9.9,1,q1_q17_dr25_tce,5383.0,4.587,0.789,293.82135,39.39135,15.965
4736644,K03330.01,Kepler-1470 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,16.2951259,144.80425,0.494,3.678,197.9,1.15,574.0,25.59,13.0,1,q1_q17_dr25_tce,4915.0,4.512,0.812,288.69501,39.883202,15.061
10922659,K03335.01,Kepler-1916 b,CONFIRMED,CANDIDATE,0.97,0,0,0,0,31.2543238,155.047,0.019,5.662,438.0,2.29,635.0,38.54,14.7,1,q1_q17_dr25_tce,6246.0,4.433,1.092,293.07062,48.387741,15.82
11810124,K03344.01,Kepler-1471 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,11.6044881,139.05603,0.118,3.409,267.6,1.88,841.0,118.5,14.5,2,q1_q17_dr25_tce,5533.0,4.275,1.166,289.66489,50.020039,15.254
11810124,K03344.02,Kepler-1471 b,CONFIRMED,CANDIDATE,0.972,0,0,0,0,3.63898953,131.78562,0.32,2.252,209.6,1.68,1238.0,555.71,16.0,1,q1_q17_dr25_tce,5533.0,4.275,1.166,289.66489,50.020039,15.254
11303322,K03345.01,Kepler-1472 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,38.1303324,159.3878,0.562,6.53,180.4,1.54,613.0,33.43,11.6,1,q1_q17_dr25_tce,6370.0,4.41,1.106,294.85263,49.057468,14.633
11241912,K03346.01,Kepler-1473 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,14.42735088,138.84024,0.977,4.857,117.0,1.53,783.0,88.9,21.5,1,q1_q17_dr25_tce,5929.0,4.403,1.04,290.63657,48.996078,13.359
8824737,K03347.01,Kepler-1917 b,CONFIRMED,CANDIDATE,0.96,0,0,0,0,12.90235874,139.15105,0.382,2.446,354.4,1.49,675.0,48.99,15.7,1,q1_q17_dr25_tce,5530.0,4.586,0.788,294.10391,45.001419,15.487
9349757,K03348.01,Kepler-1474 b,CONFIRMED,CANDIDATE,0.94,0,0,0,0,36.4337867,132.90573,0.25,4.388,406.8,2.2,561.0,23.35,16.2,1,q1_q17_dr25_tce,5566.0,4.329,1.099,294.69406,45.86684,15.246
8636333,K03349.01,Kepler-1475 b,CONFIRMED,CANDIDATE,0.967,0,0,0,0,82.175197,197.20187,0.015,8.664,546.4,2.24,441.0,8.92,20.8,1,q1_q17_dr25_tce,6247.0,4.489,0.954,295.94827,44.75312,15.292
8081239,K03352.01,Kepler-1476 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,10.35857039,138.30794,0.074,2.577,273.7,1.68,860.0,129.28,15.1,1,q1_q17_dr25_tce,5893.0,4.423,1.02,284.5321,43.98996,15.408
7091432,K03353.01,Kepler-1477 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.55532445,134.12977,0.96,3.499,250.0,1.7,674.0,48.88,16.1,1,q1_q17_dr25_tce,5149.0,4.506,0.803,281.29855,42.685749,14.598
6368230,K03356.01,Kepler-1478 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,26.0841212,149.4437,0.092,6.141,259.7,1.35,598.0,30.24,13.8,1,q1_q17_dr25_tce,6083.0,4.563,0.835,293.1651,41.746231,15.44
6619815,K03361.01,Kepler-1696 b,CONFIRMED,CANDIDATE,0.484,0,0,0,0,65.9407869,231.97155,0.332,7.776,580.4,2.33,454.0,10.04,19.8,1,q1_q17_dr25_tce,5982.0,4.493,0.96,295.57608,42.023361,15.502
11651712,K03363.01,Kepler-1479 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,14.53260546,140.4685,0.112,2.4212,328.9,1.69,746.0,73.37,29.0,1,q1_q17_dr25_tce,6003.0,4.507,0.932,285.71191,49.706661,13.785
11455428,K03365.01,Kepler-1480 b,CONFIRMED,CANDIDATE,0.901,0,0,0,0,22.1270885,144.93039,0.956,4.472,418.2,3.94,721.0,63.98,12.6,1,q1_q17_dr25_tce,5312.0,4.103,1.445,291.99976,49.301811,14.523
11657614,K03370.02,Kepler-1481 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,5.94228603,133.804,0.097,2.169,250.0,1.23,797.0,95.34,7.5,1,q1_q17_dr25_tce,4891.0,4.516,0.805,289.43896,49.73122,14.779
11125797,K03371.02,Kepler-1482 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.25384348,143.70549,0.441,2.373,147.7,1.0,678.0,50.05,12.3,2,q1_q17_dr25_tce,5413.0,4.579,0.82,285.31381,48.72525,13.747
9785921,K03372.01,Kepler-1997 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,26.7575866,137.28717,0.407,5.858,455.3,2.28,660.0,44.86,17.7,1,q1_q17_dr25_tce,6215.0,4.44,1.052,297.4809,46.589142,15.42
6705026,K03374.01,Kepler-1483 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,9.5084871,140.5602,0.143,4.372,97.9,1.65,1131.0,386.61,13.3,1,q1_q17_dr25_tce,6144.0,4.106,1.668,295.40979,42.150829,14.44
6779726,K03375.01,Kepler-1918 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,47.0563327,173.9653,0.361,4.807,762.0,2.57,497.0,14.43,12.1,1,q1_q17_dr25_tce,5889.0,4.492,0.924,292.53055,42.214649,15.695
2995392,K03379.01,Kepler-1484 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,30.4544418,140.76863,0.929,6.896,472.1,2.6,624.0,35.92,17.3,1,q1_q17_dr25_tce,6283.0,4.472,0.984,292.68427,38.126282,15.268
8078502,K03383.01,Kepler-1919 b,CONFIRMED,CANDIDATE,0.916,0,0,0,0,37.8862977,133.03141,0.026,5.218,672.2,2.09,479.0,12.46,14.4,1,q1_q17_dr25_tce,5513.0,4.551,0.818,283.1319,43.955971,15.848
8644365,K03384.02,Kepler-1485 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,19.9158863,139.36828,0.748,6.191,143.2,1.41,728.0,66.31,28.3,1,q1_q17_dr25_tce,6047.0,4.387,1.092,298.09543,44.737061,13.204
9085563,K03393.01,Kepler-1486 b,CONFIRMED,CANDIDATE,0.966,0,0,0,0,54.6493679,176.0447,0.018,7.962,432.5,2.64,538.0,19.86,15.1,1,q1_q17_dr25_tce,5751.0,4.234,1.282,290.59039,45.439709,15.335
3561464,K03398.01,Kepler-1487 b,CONFIRMED,FALSE POSITIVE,0.002,1,0,0,0,7.31945294,137.22065,0.112,4.881,166.8,5.05,1682.0,1891.07,16.3,2,q1_q17_dr25_tce,5745.0,3.499,3.955,295.49811,38.644501,13.489
3561464,K03398.02,Kepler-1487 c,CONFIRMED,CANDIDATE,0.996,0,0,0,0,35.8007112,144.92169,0.043,8.219,417.4,7.97,991.0,227.68,25.0,1,q1_q17_dr25_tce,5745.0,3.499,3.955,295.49811,38.644501,13.489
11754430,K03403.01,Kepler-1488 b,CONFIRMED,CANDIDATE,0.849,0,0,0,0,39.818832,166.65072,0.6,10.757,199.1,2.23,650.0,42.32,29.4,1,q1_q17_dr25_tce,5710.0,4.073,1.524,286.64642,49.937778,13.102
11754430,K03403.02,Kepler-1488 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.15828666,135.4969,0.595,6.329,57.7,1.2,1212.0,510.35,16.4,2,q1_q17_dr25_tce,5710.0,4.073,1.524,286.64642,49.937778,13.102
8409295,K03404.01,Kepler-1489 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,82.292865,212.0314,0.195,7.048,371.1,1.82,400.0,6.07,13.0,1,q1_q17_dr25_tce,5626.0,4.467,0.957,281.29581,44.465401,14.828
7131760,K03407.01,Kepler-1490 b,CONFIRMED,CANDIDATE,0.943,0,0,0,0,92.436978,163.5794,0.943,6.432,955.2,2.89,348.0,3.46,17.8,1,q1_q17_dr25_tce,5595.0,4.606,0.741,295.69357,42.609509,15.449
9285265,K03410.01,Kepler-1491 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,16.5860329,133.28136,0.167,7.043,231.3,2.09,821.0,107.25,14.6,1,q1_q17_dr25_tce,5626.0,4.149,1.389,293.62976,45.74065,15.589
9285265,K03410.02,Kepler-1491 c,CONFIRMED,CANDIDATE,0.979,0,0,0,0,61.569765,182.0201,0.486,9.75,298.3,2.44,530.0,18.66,10.9,2,q1_q17_dr25_tce,5626.0,4.149,1.389,293.62976,45.74065,15.589
5780930,K03412.01,Kepler-1492 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.7525077,131.59834,0.763,3.174,338.3,3.65,801.0,97.43,18.2,1,q1_q17_dr25_tce,4807.0,3.906,1.802,288.59711,41.03643,14.534
3433668,K03415.01,Kepler-1493 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.0219784,143.6989,0.96,5.068,96.9,1.77,874.0,137.91,7.4,1,q1_q17_dr25_tce,5831.0,4.162,1.382,288.54913,38.565231,13.109
7503885,K03417.01,Kepler-1494 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,91.078624,213.7723,0.901,10.304,738.6,3.26,415.0,7.02,20.8,1,q1_q17_dr25_tce,5915.0,4.437,1.008,282.65741,43.162521,15.214
3629330,K03418.01,Kepler-1495 b,CONFIRMED,CANDIDATE,0.67,0,0,0,0,85.272459,182.3725,0.965,13.31,767.8,3.85,443.0,9.1,18.9,1,q1_q17_dr25_tce,5922.0,4.349,1.057,286.13077,38.779629,15.417
3745559,K03423.01,Kepler-1920 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,30.2541186,136.63873,0.122,2.134,576.3,2.8,660.0,44.87,12.3,1,q1_q17_dr25_tce,6277.0,4.402,1.161,291.06204,38.863312,14.296
9117416,K03425.01,Kepler-1921 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,20.034708,145.4541,0.193,6.49,124.4,2.24,967.0,207.16,22.9,1,q1_q17_dr25_tce,6120.0,3.934,2.0,300.31619,45.49538,13.266
9117416,K03425.02,Kepler-1921 c,CONFIRMED,CANDIDATE,0.953,0,0,0,0,3.15722086,131.69915,0.001,3.762,49.7,1.41,1791.0,2436.47,17.4,2,q1_q17_dr25_tce,6120.0,3.934,2.0,300.31619,45.49538,13.266
9027909,K03428.01,Kepler-1496 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,64.6589166,170.17972,0.083,7.71,235.4,2.12,535.0,19.39,13.9,1,q1_q17_dr25_tce,5821.0,4.172,1.395,293.97394,45.3507,14.694
9230021,K03429.02,Kepler-1497 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,8.74192361,135.42727,0.025,4.235,295.7,1.94,924.0,172.38,18.5,1,q1_q17_dr25_tce,5596.0,4.298,1.145,296.19614,45.634331,15.364
8738775,K03432.01,Kepler-1498 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,48.0506878,140.514,0.186,7.999,274.5,2.36,564.0,23.9,15.1,1,q1_q17_dr25_tce,5332.0,4.083,1.453,284.77811,44.916779,15.033
6265665,K03436.01,Kepler-1499 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,44.2018402,163.21471,0.348,4.949,235.6,1.14,409.0,6.59,18.6,1,q1_q17_dr25_tce,5002.0,4.543,0.753,283.98633,41.65041,13.509
4645174,K03437.01,Kepler-1500 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,15.0330623,131.89493,0.896,6.326,132.2,2.18,928.0,175.74,14.9,1,q1_q17_dr25_tce,5849.0,4.076,1.601,288.88333,39.74456,14.606
6599975,K03438.01,Kepler-1501 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,14.5565618,141.03671,0.031,4.554,103.8,1.08,787.0,90.4,17.1,1,q1_q17_dr25_tce,6065.0,4.452,1.061,289.91852,42.001431,13.71
4282191,K03439.01,Kepler-1502 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,41.7084063,153.53793,0.671,8.567,330.0,2.19,608.0,32.24,24.3,1,q1_q17_dr25_tce,6434.0,4.394,1.138,296.10791,39.319908,14.155
3559860,K03440.01,Kepler-1980 b,CONFIRMED,FALSE POSITIVE,0.179,0,1,0,0,33.0257179,161.01,0.044,6.032,507.1,2.21,564.0,23.95,12.2,1,q1_q17_dr25_tce,5819.0,4.468,0.99,295.16721,38.637081,15.606
7288306,K03443.01,Kepler-1503 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,96.169569,170.2581,0.049,7.496,894.5,2.07,321.0,2.52,20.0,1,q1_q17_dr25_tce,5340.0,4.633,0.702,293.72717,42.806759,15.796
11860395,K03445.01,Kepler-1504 b,CONFIRMED,CANDIDATE,0.861,0,0,0,0,82.303914,159.0461,0.859,15.404,737.0,4.47,485.0,13.05,22.3,1,q1_q17_dr25_tce,5602.0,4.13,1.425,289.71201,50.128208,15.654
6364582,K03456.01,Kepler-1505 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,30.8609783,138.31416,0.852,4.216,128.9,1.08,525.0,17.96,17.8,1,q1_q17_dr25_tce,5627.0,4.552,0.833,292.00204,41.786961,12.988
6118370,K03458.01,Kepler-1506 b,CONFIRMED,CANDIDATE,0.925,0,0,0,0,14.0328775,138.0603,0.044,6.684,210.9,1.45,783.0,88.83,11.8,1,q1_q17_dr25_tce,6063.0,4.47,1.001,290.1499,41.4646,15.652
2717158,K03459.01,Kepler-1922 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.2226149,144.295,0.943,4.337,261.7,1.75,740.0,71.11,12.6,1,q1_q17_dr25_tce,5931.0,4.545,0.863,292.33035,37.997059,15.208
9763612,K03465.01,Kepler-1507 b,CONFIRMED,FALSE POSITIVE,0.0,0,0,1,0,16.0505464,141.73408,0.135,3.171,94.4,0.81,630.0,37.12,14.6,1,q1_q17_dr25_tce,5428.0,4.563,0.853,288.56152,46.536049,13.136
5213404,K03468.01,Kepler-1508 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,20.7057153,139.9803,0.922,9.678,115.9,3.22,967.0,206.73,13.5,1,q1_q17_dr25_tce,5668.0,3.792,2.437,298.11887,40.37505,14.276
9995771,K03470.02,Kepler-1509 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,25.4337864,143.1302,0.232,6.514,302.0,2.0,667.0,46.8,14.3,1,q1_q17_dr25_tce,5806.0,4.321,1.158,283.79782,46.931,15.386
5213230,K03474.01,Kepler-1923 b,CONFIRMED,CANDIDATE,0.978,0,0,0,0,52.6095103,158.6253,0.102,8.202,203.7,1.83,553.0,22.13,15.3,1,q1_q17_dr25_tce,5881.0,4.259,1.294,298.0834,40.34621,14.192
7742408,K03478.01,Kepler-1697 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,33.4969115,163.7638,0.961,4.833,163.5,2.97,630.0,37.3,13.2,1,q1_q17_dr25_tce,4928.0,3.966,1.688,287.66339,43.471451,13.354
7288444,K03482.01,Kepler-1924 b,CONFIRMED,CANDIDATE,0.719,0,0,0,0,15.3317719,142.5217,0.802,5.467,179.2,1.91,821.0,107.44,13.3,1,q1_q17_dr25_tce,5726.0,4.228,1.285,293.7674,42.829208,15.098
10881457,K03484.01,Kepler-1510 b,CONFIRMED,CANDIDATE,0.966,0,0,0,0,84.704139,152.1832,0.01,10.393,655.7,4.17,537.0,19.59,17.0,1,q1_q17_dr25_tce,6085.0,4.115,1.634,298.95914,48.25782,15.169
8880123,K03493.01,Kepler-1925 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,46.7162336,145.5064,0.266,7.259,345.5,2.03,531.0,18.74,15.4,1,q1_q17_dr25_tce,5856.0,4.386,1.092,289.8288,45.10276,15.223
8231667,K03494.01,Kepler-1926 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,42.8774169,156.06967,0.02,1.991,1068.8,2.67,451.0,9.8,14.8,1,q1_q17_dr25_tce,5256.0,4.483,0.832,291.19882,44.166241,15.654
7517261,K03496.01,Kepler-1511 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,23.2385587,143.5274,0.355,8.432,161.2,2.18,903.0,157.09,15.5,1,q1_q17_dr25_tce,6602.0,4.108,1.685,288.4212,43.179794,13.932
8424002,K03497.01,Kepler-1512 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.35971899,134.29123,0.925,2.1521,345.7,0.8,276.0,1.38,26.8,1,q1_q17_dr25_tce,3419.0,4.904,0.344,289.27451,44.470322,13.393
6058816,K03500.01,Kepler-1927 b,CONFIRMED,CANDIDATE,0.93,0,0,0,0,73.7502765,188.52221,0.127,13.309,233.1,3.78,677.0,49.76,33.9,1,q1_q17_dr25_tce,6056.0,3.797,2.481,296.35461,41.33556,13.214
6368175,K03503.01,Kepler-1703 b,CONFIRMED,CANDIDATE,0.846,0,0,0,0,21.1876185,148.8101,0.777,3.69,71.7,0.79,676.0,49.23,8.5,1,q1_q17_dr25_tce,6355.0,4.547,0.849,293.15085,41.729252,13.827
12735740,K03663.01,Kepler-86 b,CONFIRMED,CANDIDATE,0.963,0,0,0,0,282.5253558,363.071925,0.248,10.7965,9746.4,8.98,264.0,1.15,696.0,1,q1_q17_dr25_tce,5725.0,4.506,0.913,289.76361,51.962601,12.62
4150804,K03678.01,Kepler-1513 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,160.8845197,277.504342,0.284,10.8771,7590.4,9.09,346.0,3.39,526.1,1,q1_q17_dr25_tce,5650.0,4.313,1.044,289.7916,39.285328,12.888
9025971,K03680.01,Kepler-1657 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,141.2415405,256.205347,0.12,6.7645,12990.5,11.49,352.0,3.62,380.9,1,q1_q17_dr25_tce,5705.0,4.397,1.017,293.28156,45.309669,14.524
2581316,K03681.01,Kepler-1514 b,CONFIRMED,CANDIDATE,0.86,0,0,0,0,217.8318429,238.820035,0.004,21.306,9148.7,11.17,343.0,3.29,1244.4,1,q1_q17_dr25_tce,6259.0,4.385,1.167,292.62747,37.860142,11.69
2581316,K03681.02,Kepler-1514 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,10.51421162,134.56738,0.877,3.877,85.4,1.25,943.0,187.06,21.6,2,q1_q17_dr25_tce,6259.0,4.385,1.167,292.62747,37.860142,11.69
10795103,K03683.01,Kepler-1515 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,214.3120439,336.330158,0.016,16.2938,4523.4,9.17,380.0,4.93,562.8,1,q1_q17_dr25_tce,6471.0,4.287,1.357,290.97394,48.178162,12.04
8494410,K03685.02,Kepler-1516 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.2593226,131.71082,0.366,6.1394,247.5,1.57,967.0,206.88,40.1,2,q1_q17_dr25_tce,5914.0,4.421,0.987,291.4946,44.523499,14.461
7515679,K03728.01,Kepler-1517 b,CONFIRMED,FALSE POSITIVE,0.0,0,1,0,0,5.546083089,133.50348,0.902,2.717,2211.0,22.27,2336.0,7027.09,56.4,1,q1_q17_dr25_tce,7358.0,3.538,4.037,287.80722,43.188782,12.252
8780959,K03741.03,Kepler-1518 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,5.1117547,133.76122,0.962,3.281,267.8,2.81,1351.0,788.0,12.1,2,q1_q17_dr25_tce,6432.0,4.207,1.345,300.33237,44.986141,13.306
8780959,K03741.04,Kepler-1518 c,CONFIRMED,FALSE POSITIVE,0.0,1,0,0,0,9.6310258,132.7273,0.951,5.255,297.2,2.9,1094.0,338.33,12.7,3,q1_q17_dr25_tce,6432.0,4.207,1.345,300.33237,44.986141,13.306
11518142,K03762.01,Kepler-1519 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,240.7990472,334.14037,0.647,16.666,5022.9,10.31,342.0,3.22,170.1,1,q1_q17_dr25_tce,5758.0,4.168,1.385,296.66791,49.461861,14.822
5437945,K03791.01,Kepler-460 b,CONFIRMED,FALSE POSITIVE,0.0,0,1,0,0,440.7843755,139.3535,0.424,21.693,2579.0,7.23,308.0,2.14,181.0,1,q1_q17_dr25_tce,6340.0,4.163,1.393,288.47485,40.65136,13.771
5437945,K03791.02,Kepler-460 c,CONFIRMED,CANDIDATE,0.902,0,0,0,0,220.142913,245.94139,0.023,19.528,1796.4,5.94,389.0,5.4,121.2,2,q1_q17_dr25_tce,6340.0,4.163,1.393,288.47485,40.65136,13.771
12557548,K03794.01,Kepler-1520 b,CONFIRMED,CANDIDATE,0.761,0,0,0,0,0.65355361,132.058957,1.226,1.63,4595.9,22.95,1437.0,1004.07,217.4,1,q1_q17_dr25_tce,4550.0,4.622,0.66,290.96622,51.504719,15.692
2581554,K03835.01,Kepler-1521 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,47.1484324,175.2689,0.668,3.1347,1113.8,2.58,391.0,5.5,54.5,1,q1_q17_dr25_tce,4975.0,4.579,0.734,292.69028,37.83498,12.86
12784167,K03848.01,Kepler-1522 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.847892736,132.19915,0.036,1.8904,323.3,1.51,1374.0,843.8,53.3,1,q1_q17_dr25_tce,5763.0,4.557,0.842,289.84323,52.07016,14.216
4164922,K03864.01,Kepler-1698 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.210693626,132.39306,0.597,1.434,159.1,0.99,1351.0,784.51,41.6,1,q1_q17_dr25_tce,5014.0,4.559,0.756,293.34497,39.257809,12.914
9353742,K03867.01,Kepler-1523 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.938750221,131.68256,0.013,1.3568,280.7,1.46,1676.0,1874.28,47.4,1,q1_q17_dr25_tce,5497.0,4.527,0.886,296.05405,45.827049,14.86
3440118,K03876.01,Kepler-1928 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,19.57783279,131.71421,0.694,1.9857,432.6,1.96,621.0,35.14,37.2,1,q1_q17_dr25_tce,5620.0,4.533,0.884,290.44067,38.52356,12.624
4472818,K03878.01,Kepler-1524 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,70.9672087,182.66991,0.545,6.9623,784.7,2.84,438.0,8.66,69.3,1,q1_q17_dr25_tce,5818.0,4.464,0.986,293.88541,39.51981,12.72
11760860,K03892.01,Kepler-1525 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.41660149,131.53713,0.035,1.9699,83.6,0.92,1343.0,770.05,33.7,1,q1_q17_dr25_tce,5705.0,4.444,1.026,290.55951,49.943008,12.737
3728432,K03893.01,Kepler-1526 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.90863457,133.92971,0.111,1.7704,867.2,1.86,787.0,91.01,36.6,1,q1_q17_dr25_tce,4518.0,4.613,0.653,285.11969,38.866421,15.646
9480535,K03901.01,Kepler-1527 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,160.130899,203.47424,0.791,13.775,1183.0,6.67,450.0,9.68,32.4,1,q1_q17_dr25_tce,6092.0,4.056,1.759,297.41443,46.060822,15.13
10363115,K03908.01,Kepler-1929 b,CONFIRMED,CANDIDATE,0.618,0,0,0,0,59.3627946,184.14711,0.001,13.972,233.6,2.23,566.0,24.33,51.5,1,q1_q17_dr25_tce,5786.0,4.106,1.471,299.58337,47.448078,12.07
